Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,99.96526048649295,101.3861767300236,98.20458242081463,100.63125725835266,100.63125725835266,302099
2015-01-02,98.4129781305418,100.23806007190836,97.6943389955524,97.8937634959207,97.8937634959207,4039107
2015-01-05,96.27558897996934,97.38234566563055,95.56418209367287,95.6852991192735,95.6852991192735,3628471
2015-01-06,95.59497604686202,96.2952563907105,94.64604976193824,95.18674186887661,95.18674186887661,2376463
2015-01-07,93.93017240870266,93.98865913643297,92.79339333432256,93.15298208195993,93.15298208195993,2657183
2015-01-08,91.96512189653232,93.79257300965429,90.71350285305566,92.72847906472083,92.72847906472083,1308138
2015-01-09,90.36437754598934,90.39072704157101,89.0780697471914,90.10554390413733,90.10554390413733,1489653
2015-01-12,87.79575069158686,89.76309849348903,87.75791381059392,88.40161822087455,88.40161822087455,221733
2015-01-13,88.53047124891295,90.15852926678241,88.19554397617397,88.61851189142091,88.61851189142091,1887611
2015-01-14,89.16165442712439,89.720417947332,86.66257503786689,88.28371577282167,88.28371577282167,104815
2015-01-15,90.99396469687366,92.76932360229303,89.86003046867393,91.40499524993274,91.40499524993274,693334
2015-01-16,90.30497570220616,90.99485391117072,89.14100449639423,90.2268008379385,90.2268008379385,4270771
2015-01-19,88.74590393312498,88.85357955242824,87.54326216986333,88.61950194140388,88.61950194140388,4042916
2015-01-20,88.13390220622489,89.1439554222793,87.41719320505729,88.37096436761573,88.37096436761573,284992
2015-01-21,87.49657604658586,88.29917817615208,86.03377366277168,88.14044080004282,88.14044080004282,4834236
2015-01-22,89.71175710190136,89.9189543145065,88.64071687559918,89.42568313625358,89.42568313625358,459400
2015-01-23,88.63225063354551,89.80022261860951,87.10075511369662,89.10669481125977,89.10669481125977,2316666
2015-01-26,88.65471348247705,90.79825841544034,87.80591052217375,89.14443587316629,89.14443587316629,1570008
2015-01-27,88.54325419752897,90.05978126700784,87.28778341350593,88.4285748472205,88.4285748472205,1352957
2015-01-28,89.58487715505126,90.70105824904,88.28787372428202,90.25035751392805,90.25035751392805,1099038
2015-01-29,88.64559615365255,89.6121739691448,87.60636264627465,88.305901104774,88.305901104774,4734361
2015-01-30,88.37784845489018,89.10141487963907,87.59504652232442,87.83504966957749,87.83504966957749,2170099
2015-02-02,87.48497577121837,88.19204756124098,85.75558223551066,87.34527219848785,87.34527219848785,2547300
