Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,1461.2553653480581,1484.3297420373992,1446.0301322552752,1471.5485630607297,1471.5485630607297,330573
2015-01-02,1458.9113905602546,1487.110092103286,1455.6915758332857,1471.6458348144613,1471.6458348144613,2071459
2015-01-05,1467.5964251726768,1478.6060089081625,1448.1859237460967,1473.7093828138036,1473.7093828138036,1140681
2015-01-06,1540.9675373196492,1550.1859177332249,1510.572664180801,1530.746398903621,1530.746398903621,1382978
2015-01-07,1515.6810404205032,1525.5927182499775,1497.7790041967496,1511.2974475739015,1511.2974475739015,4109793
2015-01-08,1490.1397985650633,1521.3790130197708,1469.6314931414643,1503.2957557750335,1503.2957557750335,144883
2015-01-09,1500.4674827064855,1535.3580593403367,1499.3834986252596,1506.7779394961083,1506.7779394961083,3923721
2015-01-12,1515.9321552657173,1554.924102207126,1502.480065551016,1529.1396567586314,1529.1396567586314,212752
2015-01-13,1539.770070288138,1565.663634450053,1514.84704790464,1552.2727190885653,1552.2727190885653,2801358
2015-01-14,1578.428351104747,1606.1057683286535,1574.052033910314,1576.7377115947293,1576.7377115947293,627043
2015-01-15,1569.9988584309842,1594.8118294679432,1558.9474886633775,1575.4386404315385,1575.4386404315385,4511928
2015-01-16,1581.7913490902504,1582.7054978752392,1559.2013190351486,1580.8778543654541,1580.8778543654541,3445604
2015-01-19,1546.8276777381902,1566.9981949005073,1544.3479630350748,1551.2383211842266,1551.2383211842266,1313350
2015-01-20,1562.8077499430078,1569.7487521226044,1529.2140595913636,1555.4241179607707,1555.4241179607707,279693
2015-01-21,1551.302179825993,1586.2392848324382,1526.4016522068302,1565.5266010541402,1565.5266010541402,2430869
2015-01-22,1555.3206870939787,1568.9916999518002,1524.3558076036973,1557.3554060241393,1557.3554060241393,397003
2015-01-23,1535.1236702141393,1568.4486110353935,1509.745375235901,1542.9494635140284,1542.9494635140284,197831
2015-01-26,1520.4633794539482,1531.1021799728305,1492.0489675119404,1512.09281181962,1512.09281181962,682650
2015-01-27,1509.6550437316748,1525.842574609912,1493.1945632759289,1514.5271307387297,1514.5271307387297,4284923
2015-01-28,1504.3302542738772,1527.6913366299864,1480.0298641960812,1512.585859607671,1512.585859607671,4302595
2015-01-29,1522.4794612240728,1556.6151732555145,1518.3737260610917,1530.4604805412018,1530.4604805412018,3880673
2015-01-30,1513.8626179456778,1526.4686459047018,1508.4261582106262,1524.242121623226,1524.242121623226,4348553
2015-02-02,1520.52496294649,1537.1488422542159,1504.657318159164,1520.8100320613682,1520.8100320613682,1362962
2015-02-03,1499.042312673366,1528.4310760027965,1496.2572843975847,1509.6316526803896,1509.6316526803896,120167
2015-02-04,1478.8503237280215,1502.1667024950004,1474.9453927638842,1493.602802658053,1493.602802658053,2951062
2015-02-05,1491.033796519286,1504.2611571621542,1474.7370544341788,1484.5975690326395,1484.5975690326395,199858
2015-02-06,1551.3412515009725,1568.8807480347525,1521.759786101718,1540.6525241678146,1540.6525241678146,1821763
2015-02-09,1538.3148396933675,1549.6424637339785,1522.7110207747232,1543.9686726583743,1543.9686726583743,2831510
2015-02-10,1516.8062442298829,1526.7293285918063,1482.017280325371,1511.7116459645545,1511.7116459645545,4072918
2015-02-11,1498.4084198929559,1514.9162843838571,1481.114898970525,1507.429118820672,1507.429118820672,3254576
2015-02-12,1543.4517089871806,1566.527572148803,1503.5917213075334,1532.2508293389399,1532.2508293389399,1290981
2015-02-13,1536.2448654291466,1561.5216424685964,1534.4810566902538,1540.5815477691212,1540.5815477691212,3842236
2015-02-16,1548.9946342679789,1567.2671636060559,1533.1495596639184,1554.091536019714,1554.091536019714,2938101
2015-02-17,1541.8375927875622,1542.3143527771235,1507.3007041925637,1533.5877867205797,1533.5877867205797,2318644
2015-02-18,1519.8185876504313,1546.6134946326529,1499.0237000263944,1522.946289784465,1522.946289784465,1503016
2015-02-19,1545.8367038371473,1562.356616588145,1512.5289116238673,1543.1271766035081,1543.1271766035081,362153
2015-02-20,1532.6107242736928,1551.880242816073,1498.7690801437723,1523.1896700476043,1523.1896700476043,669518
2015-02-23,1521.2168418426013,1539.1307341042586,1504.461660377638,1514.6677946063096,1514.6677946063096,4550701
2015-02-24,1547.36726716895,1576.8268253165802,1522.3399930199416,1533.4438613523698,1533.4438613523698,4908303
2015-02-25,1553.4588453034482,1577.2739708830402,1525.7569700412723,1553.4692148684908,1553.4692148684908,1784413
2015-02-26,1613.7218385979813,1631.466570165707,1595.374582370068,1620.8846266382893,1620.8846266382893,1927644
2015-02-27,1604.1306403608191,1632.9056491520935,1586.029981505557,1598.1842797303832,1598.1842797303832,2213375
2015-03-02,1610.238689660645,1613.8411010441312,1577.380819211907,1597.6133925388565,1597.6133925388565,1034229
2015-03-03,1573.374521206786,1578.4836239675913,1566.4590819733194,1577.7447020902755,1577.7447020902755,1939608
2015-03-04,1562.5998158311033,1566.6260142334452,1545.3233303810564,1559.3787434127491,1559.3787434127491,1897763
2015-03-05,1565.0485490199894,1573.031034765828,1541.1230303253033,1570.1788689004322,1570.1788689004322,1107495
2015-03-06,1565.8168482762728,1591.6775782396344,1560.5575407839883,1563.9221072168125,1563.9221072168125,198943
2015-03-09,1612.9758068075416,1631.8042792567853,1581.9552237236285,1597.8141097629502,1597.8141097629502,2677680
2015-03-10,1592.4822698152866,1594.828236548813,1569.478384225203,1578.9143474162643,1578.9143474162643,2545146
2015-03-11,1576.1697877049141,1604.3408628638167,1557.7061858942734,1569.3040596434894,1569.3040596434894,2238354
2015-03-12,1597.5895955741632,1601.4486284753054,1574.6229870747995,1593.324482260789,1593.324482260789,3631826
2015-03-13,1559.164438329301,1587.3296566466145,1537.0164133642252,1558.9731711748161,1558.9731711748161,2813926
2015-03-16,1607.1496537433777,1619.44827088898,1585.1010979530333,1612.4592894254451,1612.4592894254451,1161686
2015-03-17,1608.550281722404,1615.5170490244918,1579.9473577919387,1614.9446625865628,1614.9446625865628,2426234
2015-03-18,1609.259343543608,1617.6984867260057,1590.9204750868298,1607.8774467068224,1607.8774467068224,4577794
2015-03-19,1564.882839783697,1580.9637059131023,1533.7754754379798,1577.1746634234084,1577.1746634234084,4069701
