Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,1511.4738187166608,1525.4111489088712,1509.4247137141126,1520.3680213964408,1520.3680213964408,2054027
2015-01-02,1507.1193057797905,1551.8970875942437,1502.764744878915,1522.2952642185348,1522.2952642185348,3020778
2015-01-05,1528.1578613415377,1557.528085264472,1523.4699677958586,1533.3742046162856,1533.3742046162856,3980396
2015-01-06,1497.5947870735476,1508.952443847408,1468.7074469473084,1502.22885194119,1502.22885194119,3019722
2015-01-07,1532.6058930077604,1554.8385310993363,1502.9511159762992,1517.8424178801718,1517.8424178801718,2940982
2015-01-08,1519.5903160385337,1557.7996244927515,1511.8142459800722,1528.8277850042343,1528.8277850042343,1338452
2015-01-09,1513.62795991374,1523.5515443690956,1487.7641732827922,1508.595708975173,1508.595708975173,1781843
2015-01-12,1496.441050358229,1529.5831986841372,1481.2936999520548,1511.436373786774,1511.436373786774,2013386
2015-01-13,1542.6838197185434,1570.052450604638,1531.9030945957845,1542.8294150123454,1542.8294150123454,2425076
2015-01-14,1513.2399059783472,1537.468131118951,1510.6196844248623,1512.4622317162964,1512.4622317162964,324168
2015-01-15,1545.6844534696934,1565.8266977970156,1521.8922023558966,1533.012047385688,1533.012047385688,2018605
2015-01-16,1498.8231990740571,1514.750491466587,1488.8563082150893,1496.0081533659204,1496.0081533659204,2958686
2015-01-19,1505.783882944404,1533.261093805252,1484.2874153729003,1491.1770984678244,1491.1770984678244,4369928
2015-01-20,1548.5201677083892,1577.8460161788848,1523.6360863763578,1547.6727827740715,1547.6727827740715,1034958
2015-01-21,1584.144913863071,1592.1938466632516,1540.48872284587,1571.6070987656,1571.6070987656,2986441
2015-01-22,1562.1595833874742,1590.0902556600988,1549.3338195054619,1562.5585964032987,1562.5585964032987,1654952
2015-01-23,1585.2362583082754,1594.600406801551,1567.933124620331,1576.3095440446355,1576.3095440446355,219688
2015-01-26,1594.2344546710408,1625.4559089447139,1561.059194385246,1578.9380441655358,1578.9380441655358,2160380
2015-01-27,1615.8256897309984,1645.4271450487217,1612.7990495789466,1613.3476803097255,1613.3476803097255,2030679
2015-01-28,1601.8721981121628,1611.6519254323969,1577.6788294217151,1602.7916498285606,1602.7916498285606,1960851
2015-01-29,1605.9049019678812,1612.392853586083,1565.1142518379504,1592.9846995344028,1592.9846995344028,1635669
2015-01-30,1548.1545640343809,1577.630540066155,1547.2481314412207,1559.868137572037,1559.868137572037,753278
2015-02-02,1581.107145581686,1610.1358785986597,1560.7645117130348,1587.6568416290456,1587.6568416290456,1169060
2015-02-03,1567.3248280424652,1594.9101154860039,1564.9598986797557,1577.3456814932872,1577.3456814932872,1488452
