Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,98.57361436536675,99.46730314514019,97.50511262214243,98.74097473035725,98.74097473035725,321379
2015-01-02,96.89698857531833,98.8357097336451,96.49685870895492,97.39285814565551,97.39285814565551,588111
2015-01-05,96.65039106102073,96.7657221955454,96.4064258842835,96.49403230249315,96.49403230249315,3142631
2015-01-06,96.03228460804114,97.42841358350991,94.55886936389518,96.4929069739791,96.4929069739791,773904
2015-01-07,96.3712525003731,97.86044266210682,96.01619601356519,97.06979638717168,97.06979638717168,501923
2015-01-08,98.63770638864173,100.50269137542472,97.93049222330463,98.14756477047689,98.14756477047689,1200048
2015-01-09,96.14931051555946,97.19957803536556,95.00997063729686,95.86974759055316,95.86974759055316,2212532
2015-01-12,96.11747975044344,98.23022722502607,95.49132323185145,96.51679000073645,96.51679000073645,3640094
2015-01-13,94.75690359399648,94.92503458030818,93.45810757238186,94.51038129980361,94.51038129980361,4445695
2015-01-14,93.8249942464457,95.77873086973995,92.74656060066113,94.72206607810709,94.72206607810709,3249648
2015-01-15,95.61627641497495,96.93946125314942,93.09949365708106,94.6914092170293,94.6914092170293,3855443
2015-01-16,91.35954520132235,92.23767754791045,90.7912287283649,91.95981528159662,91.95981528159662,4349095
2015-01-19,95.65889581137371,97.28177956566049,93.24149771709926,94.82142410501669,94.82142410501669,4971484
2015-01-20,91.45519008710922,93.87374927070897,89.95884450757751,92.25170652764454,92.25170652764454,1916770
2015-01-21,92.85788862664688,94.11678504686857,91.55315087122605,92.47282107490287,92.47282107490287,1252142
2015-01-22,91.60758317879056,93.07814451887309,90.61483996106544,92.11953824483525,92.11953824483525,3353939
2015-01-23,92.67489085876548,93.96139337456025,91.17674519610462,91.82048008124521,91.82048008124521,449994
2015-01-26,89.2538437256255,90.095910916608,88.4008883654985,89.58495517788467,89.58495517788467,4172673
2015-01-27,89.44288537935117,90.47405368347366,88.21795332125615,90.27416890297374,90.27416890297374,3677334
2015-01-28,92.43365812556283,94.33431265125883,90.69195285320708,93.3041409587497,93.3041409587497,4912368
2015-01-29,93.86651374671231,94.77238960069467,92.4371943074588,93.20373327620939,93.20373327620939,3670804
2015-01-30,92.7743896101174,94.3779961946722,91.82604933392926,93.57978791773121,93.57978791773121,1190385
2015-02-02,94.12251424386145,94.47830331224495,91.79021723237675,93.50912741524702,93.50912741524702,4380056
2015-02-03,94.07585286240112,95.09933793198667,93.50963163385653,94.73882038522066,94.73882038522066,148491
2015-02-04,95.61719204916922,97.93964299405903,94.19222161762812,96.04704350331868,96.04704350331868,2420636
2015-02-05,95.20027722055026,96.96535207627213,92.47159960465054,94.29274091095424,94.29274091095424,2165091
2015-02-06,93.44592460897259,93.91883936695154,91.18740788224004,93.02738446484241,93.02738446484241,585388
2015-02-09,91.36183151990936,92.12363234253185,90.52069202953312,92.01333504259725,92.01333504259725,773901
2015-02-10,91.75989727604576,92.78171536763763,91.62842666768118,92.18315207093775,92.18315207093775,1062738
2015-02-11,93.41403021694798,95.03912929834848,93.12961277887715,93.4593335512776,93.4593335512776,4216149
2015-02-12,91.05114460021494,91.45797960677787,88.73188628231216,90.35529251143862,90.35529251143862,4889655
2015-02-13,91.32535601879252,93.12280389318843,89.70155957518949,90.94153045944056,90.94153045944056,302645
2015-02-16,93.31145354715954,93.69156440232423,91.67188610791715,92.94882884637329,92.94882884637329,1398194
2015-02-17,92.27629150054102,93.56813048835629,92.00426693915483,92.53541237947832,92.53541237947832,4375293
2015-02-18,92.7459069664935,94.58649950631454,92.09113198311744,92.46068111749395,92.46068111749395,1293330
2015-02-19,93.14317375977845,94.00051339464112,93.07911992076662,93.75656066143215,93.75656066143215,2805364
2015-02-20,94.91510431914122,95.29016984380918,93.87508420072712,94.78382285229617,94.78382285229617,3318335
2015-02-23,94.47056162198538,95.58619582175304,92.4960082940822,94.35694223424262,94.35694223424262,2567433
2015-02-24,95.27662932698318,96.78079507815359,94.73434597619442,94.92008782528795,94.92008782528795,4555472
