Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,97.97368431402978,98.5403658431174,96.59467208247327,97.90791185570632,97.90791185570632,1334002
2015-01-02,95.46590110335258,96.48344289267415,94.17947178349084,95.77982611940202,95.77982611940202,1344613
2015-01-05,93.79242154577533,94.95627326432923,92.42186097096622,94.10864246354768,94.10864246354768,4904009
2015-01-06,95.65351529214082,97.2184590736238,93.86057018495737,94.89909308688122,94.89909308688122,4578328
2015-01-07,94.90979572890222,95.02558831792504,94.47696165407854,94.99933909524259,94.99933909524259,4551570
2015-01-08,94.75661042298252,96.64063662591643,94.44506718590611,94.93555654746224,94.93555654746224,219618
2015-01-09,95.32789990680041,97.00807957518381,94.95518283742477,96.21330550174567,96.21330550174567,3141907
2015-01-12,96.92270388725682,97.63444457653875,96.18840503310254,97.18642000549012,97.18642000549012,406160
2015-01-13,100.25020370334687,101.26957323720657,98.12134047361256,99.55406779274458,99.55406779274458,2092969
2015-01-14,101.35310593453526,102.69029808892665,100.29214075059863,100.82681485205755,100.82681485205755,4264133
2015-01-15,101.02758849875121,101.6855948140205,99.0865695698329,101.59466308139812,101.59466308139812,4582427
2015-01-16,101.37267653046392,103.0029904053284,100.9634399160205,101.5492572371511,101.5492572371511,4343045
2015-01-19,100.7618646914121,102.91953659092687,100.31897108236359,101.37706191066842,101.37706191066842,1606827
2015-01-20,102.32418563493931,102.66427497314628,100.73374903119075,101.40300661727595,101.40300661727595,4569808
2015-01-21,101.94711316315806,102.28941370269273,99.91177261512514,101.74744828771018,101.74744828771018,1659805
2015-01-22,100.59927191896186,101.00928347526471,100.0847818462837,100.09010396635138,100.09010396635138,2164218
2015-01-23,100.91632825076032,102.5241851427796,99.99707764991071,100.4866300371839,100.4866300371839,429083
2015-01-26,100.9271819996663,101.47623203827496,99.64713651486989,100.17846943033004,100.17846943033004,3588190
2015-01-27,101.61069132921281,103.2282031443808,98.82049923760486,100.70569401365215,100.70569401365215,4268185
2015-01-28,98.99825627000341,101.01305547183824,97.80771339053591,99.932734921556,99.932734921556,2604388
2015-01-29,99.99502711184688,101.52929347104612,97.24306908882984,99.0534229359551,99.0534229359551,2810499
2015-01-30,100.13718017353179,101.24604531616977,98.13027246874772,99.40053777153352,99.40053777153352,3541509
2015-02-02,99.85597198707706,100.7624326599281,98.99818033803398,100.0902885398319,100.0902885398319,2337499
2015-02-03,99.95523954279294,101.77585254848086,99.04538926744777,99.28591497961762,99.28591497961762,3406852
2015-02-04,101.62677231958519,103.0806361069607,99.69763242921395,101.1482239242277,101.1482239242277,3768124
2015-02-05,103.63969604348299,104.64304189550525,102.25963683025932,103.03567131201447,103.03567131201447,3599209
2015-02-06,100.26786198414719,102.11657529755385,98.59269066896611,100.83112271903383,100.83112271903383,672450
2015-02-09,100.07762611148,101.31026893371792,98.49190440132014,99.78114897398062,99.78114897398062,2178462
2015-02-10,99.02415779278162,100.68807309151886,98.91966250122677,99.97204091057675,99.97204091057675,3996854
2015-02-11,101.21735148326464,102.07521256011384,100.0099614776752,100.51729050567755,100.51729050567755,2491495
2015-02-12,104.49742396467862,105.16256423311783,102.62243881531818,103.56319493899117,103.56319493899117,117572
2015-02-13,104.13338585644695,106.21505000143095,102.24339790840217,103.79682787919089,103.79682787919089,3644091
2015-02-16,103.68695454100639,104.88985687442904,102.37468397857123,103.66068764179823,103.66068764179823,4559891
2015-02-17,102.5301103098631,102.71887915439775,100.34779147406782,102.0693059971975,102.0693059971975,171220
2015-02-18,99.53432317451002,100.9181688348296,98.24727906760602,99.88118799077628,99.88118799077628,4570043
2015-02-19,99.97840338214763,100.07830573130215,98.0322343435422,99.72631958780366,99.72631958780366,691145
2015-02-20,103.09109338574241,103.68624249111477,102.2213786354421,102.64157882155023,102.64157882155023,4017799
2015-02-23,101.63998543922247,103.28464685187008,99.7713527849544,102.37157204163164,102.37157204163164,4327016
2015-02-24,100.58228230417656,102.39414377023401,98.95165336689135,101.31158794246534,101.31158794246534,1154044
2015-02-25,102.41980794853242,104.41941417819439,101.34908692483413,101.97897694369682,101.97897694369682,3111195
2015-02-26,99.07802527720993,101.16237795495528,98.88485624459194,99.2133870734408,99.2133870734408,4948060
2015-02-27,100.12571027897742,100.32209558534713,99.28199048519993,99.35234861980864,99.35234861980864,3520576
2015-03-02,100.14607763457614,101.6060782160398,99.81764440036875,100.52417139543381,100.52417139543381,4884292
2015-03-03,98.33436420378017,100.86441195330971,96.7835757732249,99.24257120659115,99.24257120659115,3644622
2015-03-04,101.47694703956046,101.95939446498872,99.72833254950092,101.17367686054821,101.17367686054821,229443
2015-03-05,102.50993900044868,104.04874254949453,101.86958814954737,102.13359869577174,102.13359869577174,4461481
