Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,1508.9264003440624,1524.2283165582362,1471.801048834526,1496.9350498089432,1496.9350498089432,4367986
2015-01-02,1502.812084065682,1523.7330581158324,1482.7609639720495,1497.755403028221,1497.755403028221,2271558
2015-01-05,1510.7767241637048,1511.7543452812374,1502.1546385095342,1508.164621981844,1508.164621981844,4281602
2015-01-06,1499.739383752405,1517.0013711758854,1493.8805492164588,1498.1618796756184,1498.1618796756184,2011574
2015-01-07,1459.439143184783,1496.8621863016772,1452.738006235818,1469.5790769126256,1469.5790769126256,187813
2015-01-08,1469.1624462873654,1493.9867374983437,1438.2964823109899,1455.325033614547,1455.325033614547,4905566
2015-01-09,1468.4387372068416,1494.2801857128488,1461.5671077248974,1464.4159411974997,1464.4159411974997,581721
2015-01-12,1436.3480194533925,1461.8129214503729,1432.2045772562435,1447.7583605346422,1447.7583605346422,3634418
2015-01-13,1424.735776264085,1444.8888104091993,1408.299871877411,1421.9726520059771,1421.9726520059771,2486449
2015-01-14,1417.891473712997,1428.4613057687363,1404.6128918462941,1425.2228088890383,1425.2228088890383,4197431
2015-01-15,1391.078987192895,1409.2081102194954,1388.3677117375178,1395.5006277230907,1395.5006277230907,4821209
2015-01-16,1394.0117044554524,1409.760778099864,1391.4038977221576,1402.970431585296,1402.970431585296,2868371
2015-01-19,1395.3536831039821,1402.0688359509384,1380.5407091522998,1386.0241106464512,1386.0241106464512,4131720
2015-01-20,1363.3073456446618,1385.452504350094,1355.1005695173674,1370.589081138717,1370.589081138717,831887
2015-01-21,1394.557195453005,1422.0315998077342,1370.2263085432464,1391.510749657496,1391.510749657496,2877240
2015-01-22,1424.8812858052713,1441.1963268634386,1404.066843436876,1413.159367077215,1413.159367077215,2228096
2015-01-23,1419.2040639643565,1420.7613355816109,1396.5396704419695,1419.4484230158064,1419.4484230158064,2840542
2015-01-26,1421.0310028693882,1426.3146867374687,1417.0756129836684,1422.6726866276722,1422.6726866276722,4523025
2015-01-27,1425.4586103775325,1430.739466864568,1396.8256548291124,1423.5916436852492,1423.5916436852492,4862805
2015-01-28,1391.9672152680641,1407.15544315755,1381.6221520077163,1396.4534897804338,1396.4534897804338,3883520
2015-01-29,1351.5948393113877,1378.321730246367,1346.1822647839451,1363.0737309247527,1363.0737309247527,334032
2015-01-30,1361.554134307078,1388.9220203347302,1335.1865298756434,1366.4290441810952,1366.4290441810952,1548894
2015-02-02,1403.345898383973,1439.605784056317,1392.396983187519,1414.5787667733873,1414.5787667733873,4366913
2015-02-03,1396.9959492243113,1418.160130785643,1386.3596618931135,1395.6496379833823,1395.6496379833823,2851139
2015-02-04,1371.1350530804455,1386.3110553735055,1365.720653884318,1384.0333861659847,1384.0333861659847,4254772
2015-02-05,1399.7379339358954,1405.8187513931805,1374.8886628583743,1388.9613726677323,1388.9613726677323,4406037
2015-02-06,1355.2409290106355,1374.500341822155,1343.558957526237,1367.8144950439398,1367.8144950439398,169743
2015-02-09,1315.6578136697735,1338.8877339700805,1292.8614090920094,1325.603212123271,1325.603212123271,1812120
2015-02-10,1348.0213404974784,1352.5356367766412,1322.9759903381034,1341.4502255881846,1341.4502255881846,2435037
2015-02-11,1368.4387092538186,1377.1771477114453,1354.9360959561914,1357.4166058749945,1357.4166058749945,2226195
2015-02-12,1331.9167775787248,1338.274316848756,1317.929766036074,1329.7631648119648,1329.7631648119648,2939005
2015-02-13,1310.4382500991817,1334.8336665369293,1291.9365908427155,1309.8786561522306,1309.8786561522306,4683418
2015-02-16,1311.2466170740718,1314.21626354367,1291.2840411095606,1305.6245568530599,1305.6245568530599,4830544
2015-02-17,1307.0713289035832,1313.1606347832442,1273.2779274802658,1297.5999904686473,1297.5999904686473,2022200
2015-02-18,1338.9019577230613,1339.9569976269852,1304.82051705158,1329.5353026814537,1329.5353026814537,473409
2015-02-19,1341.3833703174257,1343.7204090233272,1315.6835381049652,1332.8260250277392,1332.8260250277392,1156367
2015-02-20,1343.1935975738656,1345.4484790589859,1312.9059260669405,1336.886270771302,1336.886270771302,1343355
2015-02-23,1322.0902057670087,1338.3114210399233,1309.9128361450068,1332.1357961336037,1332.1357961336037,2941919
2015-02-24,1339.0897172825955,1354.205724238891,1329.0333724981092,1335.3539486050813,1335.3539486050813,3914503
2015-02-25,1336.1997209464314,1339.9211459382057,1316.6532375085185,1336.5570986566938,1336.5570986566938,3133032
2015-02-26,1323.027233140832,1336.1939643021801,1303.0263210065839,1334.1475909759731,1334.1475909759731,3114117
2015-02-27,1325.6494474064775,1341.8748351094043,1323.9221161741762,1334.6548935603969,1334.6548935603969,3366940
2015-03-02,1356.4852457166412,1357.4097505892742,1338.245917349151,1349.2083730735842,1349.2083730735842,3428184
2015-03-03,1323.8527998844704,1328.7943999611844,1296.012989336582,1313.9342915173916,1313.9342915173916,2069911
2015-03-04,1341.7287582738986,1343.9644368030715,1306.739231122057,1329.4459512179744,1329.4459512179744,2419500
2015-03-05,1331.693374996405,1347.8587090833275,1306.8520703624463,1336.3443236946357,1336.3443236946357,4554352
2015-03-06,1340.3680004738467,1343.8168807667753,1304.5208354979213,1328.7157922620745,1328.7157922620745,430245
2015-03-09,1326.0240197726055,1365.0089116973738,1323.022145520647,1338.5673845100973,1338.5673845100973,1369730
2015-03-10,1338.950685837238,1361.9105554865096,1325.8059586851402,1329.6359347004452,1329.6359347004452,3852474
2015-03-11,1311.269822348275,1333.2852913730871,1295.5542971146704,1307.4116363599803,1307.4116363599803,935755
2015-03-12,1281.858378338272,1307.171769829789,1248.6067949657522,1270.9236551100287,1270.9236551100287,3418821
2015-03-13,1283.6076821777112,1289.0483926523086,1273.2577130219995,1288.3643536950258,1288.3643536950258,3863718
2015-03-16,1294.4859446921428,1296.8907424048803,1279.784734143088,1294.3236299099096,1294.3236299099096,377848
2015-03-17,1297.704082907236,1323.6352749305704,1275.4175431133933,1290.4523720836155,1290.4523720836155,3824503
2015-03-18,1288.6593888631194,1310.6782454296433,1260.9349865759693,1282.39995975942,1282.39995975942,2169674
2015-03-19,1291.635816504118,1293.3249249586286,1272.86364437492,1284.1683397036577,1284.1683397036577,4655850
2015-03-20,1305.032465197913,1333.192863057913,1293.2830056615203,1310.3519319385298,1310.3519319385298,869645
2015-03-23,1337.0249610811663,1364.0224592009479,1322.6547845203568,1346.47271376667,1346.47271376667,4706028
2015-03-24,1319.8326551020007,1343.3831658719266,1310.9369593085762,1324.4649970466503,1324.4649970466503,1381062
2015-03-25,1287.027864960862,1287.7241940733181,1261.0038776163158,1279.7058620299229,1279.7058620299229,197580
2015-03-26,1299.4188425697673,1317.6615034863955,1273.381025520415,1299.200463025047,1299.200463025047,4310980
2015-03-27,1319.1953550923092,1336.5980742735344,1298.879867395813,1314.6314374066287,1314.6314374066287,3679965
2015-03-30,1314.3858578316976,1337.2543224107194,1295.5863206116244,1301.721818281073,1301.721818281073,4159879
2015-03-31,1282.3592275617784,1306.153087117559,1268.9416307336562,1286.434607662413,1286.434607662413,3124668
2015-04-01,1253.1672755645548,1263.8716833457859,1226.6873382933022,1251.4782086336493,1251.4782086336493,1205934
2015-04-02,1246.9533660552843,1261.3980306727544,1232.2462441331234,1253.9762400462625,1253.9762400462625,3652379
2015-04-03,1257.7997594599642,1279.164501147356,1250.3075673219346,1258.5282166437744,1258.5282166437744,4658225
2015-04-06,1248.8068134173789,1249.948194547427,1230.3698097627057,1246.2256013241968,1246.2256013241968,1854442
2015-04-07,1222.003586474476,1231.6767883269042,1197.755076631986,1217.6416917887943,1217.6416917887943,1378794
2015-04-08,1235.013218861464,1244.2550550171914,1225.4519535832526,1232.937937289402,1232.937937289402,877581
2015-04-09,1245.1427037885621,1259.7531226059498,1225.2975282991881,1239.0632143569946,1239.0632143569946,1151263
2015-04-10,1243.1812743641606,1252.248747564051,1224.8615982403574,1247.788458834371,1247.788458834371,4980373
2015-04-13,1282.607130916136,1291.8149896734926,1274.8783153965567,1278.0588486248532,1278.0588486248532,3106723
2015-04-14,1230.0224888268945,1250.5862564471404,1217.3149491976326,1240.5233346910884,1240.5233346910884,3131605
2015-04-15,1241.918490581549,1246.3709071989722,1230.7937180813815,1239.3624964706107,1239.3624964706107,1782464
2015-04-16,1219.0967946166127,1239.8142708469113,1207.6707872292125,1221.420645708593,1221.420645708593,3506487
2015-04-17,1218.1062507400213,1226.3558359616536,1207.305471367788,1222.8161366228119,1222.8161366228119,576201
2015-04-20,1224.1749094166107,1242.246969842264,1212.1404381098,1232.9560319016034,1232.9560319016034,4251504
2015-04-21,1280.1156618573839,1287.193291437947,1264.2687259786899,1268.6964126758278,1268.6964126758278,4350934
2015-04-22,1261.0173078678265,1261.296038640704,1234.7771371971164,1256.3639175909977,1256.3639175909977,1309536
2015-04-23,1270.2009044058286,1280.949190091507,1263.1826151098865,1264.9365618785466,1264.9365618785466,1153755
