Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,98.4201181023398,99.68871517687468,97.25348769592658,97.93008118113096,97.93008118113096,2623493
2015-01-02,96.71253284581147,97.18050719572416,94.90084125436879,96.5315896656212,96.5315896656212,3509058
2015-01-05,96.58662730007163,97.65511638622864,95.40028069993274,96.23550759141072,96.23550759141072,1979141
2015-01-06,95.48879608294055,96.90272958544041,93.99132695775516,95.2406078343388,95.2406078343388,3510337
2015-01-07,95.31748635298928,96.6747632350677,95.18549896345654,95.35325298435366,95.35325298435366,1337363
2015-01-08,98.53447438761484,100.17858029735129,96.53827608787034,97.69764279232675,97.69764279232675,813085
2015-01-09,98.02304083298377,99.89755610382316,96.80807332372146,97.40467823807477,97.40467823807477,4071314
2015-01-12,97.43810138727673,99.67877974023861,96.73073020298327,98.00491685696733,98.00491685696733,1173840
2015-01-13,94.01811401020248,95.9287378898023,92.64735863013074,94.16187456801276,94.16187456801276,2587237
2015-01-14,94.34821805028766,94.78332718043504,93.47171714525706,94.7501473228911,94.7501473228911,106340
2015-01-15,96.5714737032235,97.78621045406908,94.96525886906886,96.09926836292482,96.09926836292482,1298861
2015-01-16,95.99254958439452,96.80769970114737,94.79192809693126,96.29210233145345,96.29210233145345,3042217
2015-01-19,95.17429977758569,96.7142110353585,94.6500095798334,94.90814938814096,94.90814938814096,3315773
2015-01-20,92.98229508202864,94.89979355395474,91.38255023228139,93.37031683755922,93.37031683755922,1510379
2015-01-21,92.07471703731925,92.77192141877386,90.98896082910358,92.68337416171619,92.68337416171619,3880519
2015-01-22,90.27605498252525,92.25695695098361,88.48272557973488,91.17100949000555,91.17100949000555,2887264
2015-01-23,94.13433468861743,95.7362791305903,91.83621978773658,93.2122368672189,93.2122368672189,2427228
2015-01-26,93.31988182774981,94.9488707703822,92.61391091929403,93.84633886561072,93.84633886561072,1807611
2015-01-27,96.4094157324522,97.22993711212816,94.02519928333014,95.7730141278909,95.7730141278909,3070548
2015-01-28,96.03341454726727,96.1808832933155,94.02789829959521,95.41875800732821,95.41875800732821,3569459
2015-01-29,93.9427998778479,95.82088131908604,93.71776707975663,94.44152202942958,94.44152202942958,2635063
2015-01-30,93.39625297852957,93.69376649648027,92.82062450256957,93.55410647532388,93.55410647532388,4343482
2015-02-02,93.6097862313812,94.72919898631578,91.25574316201701,92.98472199939951,92.98472199939951,3618665
2015-02-03,92.72832292085425,94.43012300214811,92.3635640358621,92.37764273659273,92.37764273659273,4390906
2015-02-04,93.73881894159693,94.7711932825901,93.6359716963333,93.9834049384134,93.9834049384134,890945
2015-02-05,96.06486574526703,97.54458187005682,93.57523021596612,95.20961782141907,95.20961782141907,3641353
2015-02-06,95.29502639426353,97.12563970747516,95.14611541448238,95.59645793226056,95.59645793226056,156726
2015-02-09,92.91261856653087,93.47009689911842,92.07630047965398,93.45076937163101,93.45076937163101,4148049
2015-02-10,93.19871944913298,95.57946891376915,93.06708750714995,93.86190870201526,93.86190870201526,2496158
2015-02-11,93.8630205100622,94.21740965455237,93.42687224637257,93.48660875094208,93.48660875094208,3984351
2015-02-12,94.45684227431111,95.89421236376097,93.87794192168528,95.35507775404714,95.35507775404714,615770
2015-02-13,97.24279599210736,98.93632724959308,95.20595020657733,96.57480587467782,96.57480587467782,2972100
2015-02-16,96.41536910227097,98.12353837271336,96.27008555342975,96.79437502408655,96.79437502408655,2529003
2015-02-17,93.80433868520512,94.74868883592576,93.00414722609312,94.04922972562969,94.04922972562969,2505856
2015-02-18,94.4670911026561,94.63312571585483,92.66366196589739,93.90025034754201,93.90025034754201,316760
2015-02-19,93.66679769344537,94.39034130765855,92.07669931445157,93.08191333560067,93.08191333560067,1988010
2015-02-20,93.44718063520709,95.4440720069385,92.33740569226813,93.63443259427208,93.63443259427208,3032348
2015-02-23,92.29099445256855,92.48409683154192,92.07243607553332,92.19175061562008,92.19175061562008,318336
2015-02-24,92.88711682598803,94.45901159511527,92.22187200835535,92.55538041128834,92.55538041128834,3897086
2015-02-25,90.1191023462714,90.70541962831514,88.04116697376776,89.78043880865975,89.78043880865975,806781
2015-02-26,88.15934817651475,89.31346578920835,86.35472212400428,88.09934344690687,88.09934344690687,516661
2015-02-27,87.65693830008476,88.7641217196182,85.43743308441792,87.05779692389967,87.05779692389967,4412322
2015-03-02,87.01749945555375,87.58413870730128,85.75383956206,86.42730379152962,86.42730379152962,2441010
2015-03-03,87.52689525359541,87.62193734417005,86.59802397937803,86.92053433664888,86.92053433664888,2287093
2015-03-04,84.5811831021485,85.22801433094672,83.76065849940636,84.9750967666763,84.9750967666763,224645
2015-03-05,83.83909442315888,85.20214281455881,83.05892338397352,84.24870230545886,84.24870230545886,1078709
2015-03-06,82.9560529249687,85.14366055097292,81.69582188358497,83.55796765389042,83.55796765389042,3857680
