Date,AAPL,JPM,RELIANCE.NS,HDFCBANK.NS,TCS.NS,NVDA,GS
2015-01-01,100.72104759574871,99.32538306337364,1500.4478638210726,1471.5485630607295,1513.0798720287437,101.7044168639464,98.74097473035724
2015-01-02,100.55847723318148,100.47193625029738,1515.7648019154476,1471.6458348144613,1548.7028815714662,99.6864286571436,97.39285814565552
2015-01-05,101.49568998441394,100.34726525726283,1533.8936323575465,1473.7093828138036,1555.5094143973563,101.88292557851202,96.49403230249315
2015-01-06,103.69193479863355,100.2656648454924,1515.5558677386537,1530.746398903621,1567.8058228892703,102.96717395844053,96.4929069739791
2015-01-07,103.38708704314384,100.73293726153756,1539.339018413538,1511.2974475739015,1569.5025956987276,103.69407449639652,97.06979638717168
2015-01-08,103.08315897525078,100.1257286939811,1510.6059395751538,1503.2957557750335,1588.1126751055117,102.64279202668,98.14756477047688
2015-01-09,105.39578631549549,101.06830231016752,1517.1643212198198,1506.7779394961085,1631.1954566140398,104.00693677357091,95.86974759055316
2015-01-12,106.55476694322536,100.54351042872648,1516.324156616742,1529.1396567586314,1677.268855041249,105.70236347380518,96.51679000073644
2015-01-13,105.8955876824384,102.95732149154406,1534.6866737443845,1552.2727190885653,1685.0812590246867,104.706987769735,94.5103812998036
2015-01-14,106.72693421999844,103.31470823518178,1541.2055788438229,1576.7377115947293,1658.561996957036,103.7647375512814,94.72206607810708
2015-01-15,106.07559326800292,102.39057469343906,1566.738799607976,1575.4386404315385,1679.5599249761362,102.3197300566611,94.6914092170293
2015-01-16,105.42484927429618,102.8606024984423,1587.2728257614976,1580.877854365454,1672.089047447828,103.13076366433408,91.95981528159662
2015-01-19,105.81078432593524,104.31223711938956,1622.066220250952,1551.2383211842266,1654.6968967495093,103.02155070399937,94.82142410501667
2015-01-20,103.07301981325094,102.09047279284772,1626.635677137505,1555.424117960771,1659.5236654617404,106.12884186935034,92.25170652764454
2015-01-21,100.66854090050056,103.9302469773524,1610.7316504801904,1565.5266010541402,1649.2458513382164,103.92756308038965,92.47282107490288
2015-01-22,99.91717249344865,104.45294684209364,1622.4329856860088,1557.3554060241393,1629.4097855584923,102.71203480469288,92.11953824483524
2015-01-23,98.5541202456421,104.44040652145272,1600.741100354955,1542.9494635140284,1606.5678611320725,102.76005903512026,91.8204800812452
2015-01-26,99.01404351204908,103.48287730373164,1616.4837971733225,1512.09281181962,1643.9770475880734,103.74269340196068,89.58495517788467
2015-01-27,97.80526955686162,104.01307897079964,1649.4533498966998,1514.5271307387295,1648.2447988264628,104.66904147662405,90.27416890297374
2015-01-28,95.93842319698553,102.77798541113584,1623.9231181603238,1512.585859607671,1640.6217910274547,104.82320746277244,93.3041409587497
2015-01-29,97.93650269483776,100.01338667657032,1657.3238290747302,1530.4604805412018,1636.9461370186143,105.36807382857404,93.2037332762094
2015-01-30,97.6599127494481,99.05975948905656,1643.2777318475762,1524.242121623226,1651.327474329976,105.57291114084276,93.5797879177312
2015-02-02,97.78075825486556,98.71599060731236,1607.3519394967068,1520.8100320613682,1659.6751784258424,107.1516851634547,93.50912741524702
2015-02-03,95.8978393667689,99.5883415636546,1589.8054400463232,1509.6316526803896,1642.2765387912202,106.36081972198492,94.73882038522066
2015-02-04,95.2056996047594,99.31668269958644,1633.5086066691274,1493.602802658053,1654.9093501745372,105.74164315300897,96.04704350331868
2015-02-05,95.38085205081636,97.78242424690366,1618.1348940230005,1484.5975690326395,1650.7169232143249,106.7889254573348,94.29274091095424
2015-02-06,93.89971659668896,96.9197761298588,1568.1857824964836,1540.6525241678146,1650.0719731084173,109.17429076623964,93.0273844648424
2015-02-09,94.41829400950586,96.97666881870772,1543.0390190842918,1543.9686726583743,1665.7462060049236,108.25142591172887,92.01333504259723
2015-02-10,93.6637808428438,97.87766190462116,1564.0406549769225,1511.7116459645545,1637.339807841526,108.64653435662623,92.18315207093777
